name,phone,latitude2,longitude2,addd
SAN DIEGO CASH AND CARRY,(787) 382-3534,18.1151,-66.3444,CARR 556 KM 4.8 BO PASTO SECT. SAN DIEGO
GONZALEZ MINI MARKET,(787) 826-3141,18.2908,-67.189,CARR 401 KM 0.7 BLQUE # 13 BO PLAYA
GARAGE ARROYO,(787) 836-1287,18.0582,-66.72,MUÑOZ RIVERA 702
RESTAURANTE EL FERROCARRIL,(787) 845-3707,17.9671,-66.3707,CARR 1 KM 100.1 BO JAUCA
GARAGE MEDINA,(787) 896-5326,18.3737,-66.9647,CARR 447 KM 3.7 BO AIBONITO GUERRERO
EL NUEVO COLMADO MILKAS CORP,(787) 742-2253,18.3016,-65.3,PLAYA SARDINAS II 374 CALLE ESCUDERO
PANADERIA REPOSTERIA BARINAS,(787) 267-4772,18.0209,-66.8416,BO BARINAS CARR 335 KILOMETRO 1.6
COLMADO BAR APRIL GARDENS INC,(787) 733-2728,18.1727,-65.8776,CARR 917 KM 0.1 BO TEJAS
ECONO SAN LORENZO,(787) 715-1773,18.1861,-65.9688,CARR 183 SAN LORENZO SHOPPING BO HATO
MICKY'S CAFE,(787) 750-2225,18.3845,-65.9645,AVE ROBERTO CLEMENTE D-18 VILLA CAROLINA
SULTANA GULF,(787) 834-5615,18.1646,-67.1478,CALLE TENERIFE NO 1 URB SULTANA
CARIBE MINI MARKET,(787) 889-6226,18.3723,-65.7157,CALLE FLORIDA 170
COLMADO PALMASOLA,(787) 604-4076,18.1624,-66.1753,CARR 171 KM 0.9 BO SUD ARRIBA
SUPERMERCADO ECONO BUCARE,(787) 708-4160,18.3652,-66.0833,CARR # 1 KM 17 CRUCE ALEJANDRO
CENTRO AGRICOLA LAS INDIERAS,(787) 838-4172,18.1585,-66.8976,CARR 105 KM 43.2 BO INDIERA BAJA
PANADERIA EL MANA,(787) 897-6883,18.3317,-66.8512,CARR 129 KM 21.9 BO CALLEJONES
COLMADO NUEVO AMBIENTE,(787) 706-8727,18.3937,-66.0756,KIOSKO #8 AL LADO EDIF 9 RES. VISTA HERMOSA
RODRIGUEZ MINI MARKET,(787) 278-0105,18.4612,-66.2682,71 A CALLE KENNEDY
COLMADO LA MARQUESINA,(787) 791-8205,18.4536,-65.9804,BO TORRECILLA BAJA PIÑONES CARR 187 KM 5.4 INTERIOR
CASH EXPRESS,(787) 784-2590,18.4475,-66.1783,URB LEVITTOWN CALLE LEALTAD S-16
ECONO COMERIO,(787) 875-2054,18.2197,-66.2258,GEORGETI # 47
ECONO NAGUABO,(787) 874-3720,18.2144,-65.7352,CARR # 31 KM 33 KM 3.3
BARTOLO INC. (ROCK SERVICE STATION),(787) 708-1500,18.338,-66.0959,CARR # 1 KM 20.4 BO TORTUGO
SHELL RAMBLA,(787) 843-0825,18.0245008,-66.600548,AVE TITO CASTRO 1492 BO MACHUELO
SUP MI CASA Y FARMACIA AMIGA,(787) 762-1616,18.3929,-66.0131,AVE RAFAEL HERNANDEZ MARIN # 800 CENT COM MONTE CARLO
NUMAN SON (VILLA MAR TOTAL),(787) 257-3635,18.4443,-66.0313,AO 22 MARGINAL VILLA MAR
SUPER FARMACIA LIZETTE INC.,(787) 828-0755,18.2185,-66.5944,103 CALLE GUILLERMO ESTEVES
EL BAMBINO SPORT TV AND REST INC.,(787) 739-6811,18.1698,-66.1495,CARR 734 KM 1.5 BO ARENAS
SUPERMERCADO MI CASITA,(787) 815-6764,18.4437,-66.6412,CARR 2 KM 65.9 FACTOR I
LA BODEGA DE PEPE,(787) 608-7586,18.4924,-67.0979,CALLE KENNEDY 489 POBLADO SAN ANTONIO
HMF SERVICE STATION,(787) 509-3482,18.228,-66.0298,3 CALLE GEORGETTI
PANADERIA RAMALU,(787) 285-7118,18.1506,-65.8014,CARR 925 24 FLAMBOYAN SECTOR JUNQUITO ESQ GLADIOLA
REY LIQUOR STORE / REINALDO APONTE INC.,(787) 827-2241,18.2524,-66.9921,21 CALLE SAN BENITO
TO GO STORES # 35,(787) 780-2657,18.4149,-66.0793,AVE ANDALUCIA 397 PTO NUEVO
TO GO STORES # 32,(787) 798-6434,18.3169,-66.0284,CARR # 175 KM 4.6 BO CARRAIZO
S/M ECONO RIAL,(787) 876-6929,18.3764,-65.9247,CARR 3 KM 11.7 CENTRO COMERCIAL LOS COLOBOS
PLACITA MILAGROS,(787) 946-0627,18.402,-66.0864,URB PUERTO NUEVO 771 AVE DE DIEGO
CAFETERIA MORALES,(787) 785-0466,18.3685,-66.1607,CALLE 37 AL 15 SANTA JUANITA
SUPERMERCADO RODRIGUEZ,(787) 873-0827,18.0334,-66.9116,CARR 121 KM 8.7
TO GO STORES # 30,(787) 798-6434,18.4283,-66.1441,CARR FLOR DEL VALLE ESQ # 1 LAS VEGAS
PANADERIA Y REPOSTERIA RENACER,(787) 868-7500,18.3962,-67.1622,CARR 115 KM 26.7 BO TABLONAL
LETTY'S PHARMACY,(787) 899-1476,18.0422,-67.0582,74 SUR CALLE 65 INFANTERIA
COLMADO EL CAMINO,(787) 821-4300,17.9604,-66.9358,CARR 325 KM 2.0 BO MONTALVA SECTOR GUAYPAO ENSENSADA
SUPERMERCADO SELECTO,(787) 871-9395,18.3432,-66.4707,CARR 6685 INT 146 CARR 149 KM 12
FERGLAR INC,(787) 840-2485,18.0072748218342,-66.600779986428,CARR 123 KM 9.6 BO MAGUEYES
PLAYA BAKERY,(787) 826-5922,18.2896,-67.1904,CARR 401 KM 0.5 BO PLAYA
AG INVESTMENT GROUP/TOTAL CANTON MALL,(787) 740-7551,18.4022,-66.1561,AVE BOBBY CAPO CALLE DEGETAU FRENTE CANTON MALL
FARMACIA CANEY INC,(787) 778-5312,18.3976,-66.1661,CALLE 2 BLQ J 23 URB HERMANAS DAVILA
RIVERA OCASIO GAS CORP,(787) 858-7387,18.4001,-66.3722,CARR # 160 KM 5.8 BO ALMIRANTE NORTE
PANADERIA DEL MILENIO,(787) 824-4414,17.9749,-66.2915,BDA DEL CARMEN 229
D + A SERVICE STATION,(787) 761-1957,18.3553,-66.0065,MUÑOZ RIVERA # 8
SUNSHINE PETROLEUM CO(DBA TEXACO TOAALTA,(787) 279-7329,18.3608,-66.2075,CARR 829 KM 2 H 7 BO PIÑAS TOA ALTA HIGH
TO GO STORE # 33,(787) 798-6434,18.414,-66.3141,CARR # 2 KM 29.1 BO ESPINOSA
FARMACIA YOMAR INC.,(787) 832-4104,18.1965,-67.1421,160 S CALLE ROMAN E BETANCES
SUPERMAX ISLA VERDE,(787) 783-1555,18.4458,-66.0336,1 CALLE VENUS ATLANTIC VIEW  ISLA VERDE
SUPERMAX LOS FRAILES GUAYNABO,(787) 783-1555,18.3721,-66.1113,AVE ESMERALDA ESQ CALLE D BO LOS FRAILES
SUPERMAX TRUJILLO ALTO,(787) 783-1555,18.3647,-66.0089,CARR 181 KM 4.4 INT CARR 876 LAGO ALTO PLAZA
SUPERMAX DORADO,(787) 783-1555,18.4629,-66.2789,CENT. COMERCIAL DORADO DEL MAR CARR 693 KM 8
SUPERMAX SAN FRANCISCO SAN JUAN,(787) 783-1555,18.3866,-66.0821,SAN FRANCISCO SHOOPPING CENTER AVE DE DIEGO FINAL
PANADERIA NUEVA,(787) 801-6384,18.334,-65.6403,54 CALLE DIEGO ZALDUONDO ENT VEVE CALZADA
HATILLO KASH N' KARRY # 4,(787) 898-5840,18.4719,-66.935,QUEBRADILLAS PLAZA SHOPPING CENTER CARR # 2 KM 100.7
LIZARDI LIQUOR STORE,(787) 286-0828,18.209,-66.1027,CARR 172 KM 5.7 SECTOR LA SIERRA
SELECTOS LOS PRADOS,(787) 747-3636,18.2349,-66.0586,CARR ESTATAL 156 GRAND BOULEVARD LOS PRADOS
GARLON INC DBA/NUESTRO PAN,(787) 786-2976,18.3781,-66.1532,AVE LOMAS VERDES ESQ NOGAL 3G-18
SABOR HIPICO,(787) 275-0101,18.4305,-66.1475,CALLE 28 DD-7 URB LAS VEGAS
TOP GAS INC,(787) 872-1400,18.4879,-67.0486,CARR 472 KM 2.9 BO BEJUCOS
PANADERIA LOS QUIÑONES,(787) 737-4360,18.2544,-65.9693,EXTENSION SAN JOSE A-2
COLMADO SUPER AMIGO,(787) 819-5212,18.4299,-67.1222,BO. CAIMITAL BAJO CARR.443 KM.1.5
FARMACIA SANTIAGO INC,(787) 884-1113,18.4243,-66.4762,CARR 670 KM 1.8
SUPERMERCADO MI CASA LOPEZ,(787) 883-0371,18.4418,-66.332,CARR 691 KM 2.1 BO SABANA HOYOS
FARMACIA ADONAI,(787) 984-1900,17.981867,-66.621414,AVE PADRE NOEL ESQ ALFONSO X11 PONCE PLAYA
KMART PLAZA CENTRO,(787) 743-8777,18.2476,-66.0188,CAGUAS CENTRO MALL 200 AVE RAFAEL CORDERO SUITE 9
KMART VEGA BAJA,(787) 858-6500,18.4435,-66.3781,INT PR # 2 WITH PR # 155 AT KM 37.2
CASA DE EMPEÑO EL DIAMANTE # 2,(787) 751-0759,18.4097,-66.0542,C/ GUARIONEX # 11 HATO REY
VIOLETA SERVICE STATION INC,(787) 859-0096,18.2873,-66.3185,CARR 807 INT 805 KM 5.5 BO NEGROS
PANADERIA Y REPOSTERIA MANUEL,(787) 877-1179,18.3709,-67.0745,CARR 420 KM 0.2 BO VOLADORAS
"LOS CATRINES BAKERY, INC",(787) 786-3444,18.3943,-66.1926,CARR 862 KM 1.3 CALLE PAJAROS HATO TEJAS
LILI N/M COLMADO Y CAFETERIA,(787) 861-3066,18.0032,-65.8768,CARR 901 KM 1 HM 7 BO EMAJAGUAS
CACHO SERVICE STATION,(787) 734-2944,18.2284,-65.9136,CARR 31 KM 25.0
TOTAL PETROLEUM GAS,(787) 290-5823,18.011501,-66.63868,CARR 132 KM 2.5 CALLE VILLA FINAL BO CANAS
ELI'S MINI MARKET,(787) 255-2255,18.0261,-67.1709,MUÑOZ RIVERA # 46 BOQUERON
YARU'S BABY CENTER & MINI MARKET,(787) 732-2716,18.2567,-66.1042,CARR. 156 KM 49.0 BO. MULAS
WALMART PR INC,(787) 653-3802,18.4316,-66.558,WALMART SUP CENT BARCELONETA BO FLORIDA CARR # 2 KM 56.6
TEXACO LOS ANGELES,(787) 995-2200,18.4313,-66.0037,CALLE CELESTIAL # 2300 MARGINAL LOS ANGELES
ALBERT'S PLACE,(787) 593-6395,18.16191,-66.00992,CARR 181 KM 3.0 RAMAL 7788 BO JAGUAL SECT LOS DIAZ
COLMADO TALANTE,(787) 861-3000,18.0163,-65.9065,CARR 750 KM 1.0 BO TALANTE
FRESH BUY,(787) 687-0214,18.2291,-65.9991,CARR 931 KM 1.3 BO NAVARRO
FARMACIA PORTA SALUD INC,(787) 891-8822,18.4641,-67.1254,CARR 459 KM 3.1 BO CAMACEYES
GAVE INC/ECONO MEGA LAS PIEDRAS,(787) 716-1133,18.1861,-65.8885,PR-30 SALIDA 19 BO QUEBRADA ARENA CARIBBEAN CINEMA SHOPPIN
COLMADO BAR PARCELAS VIEJAS,(787) 736-9900,18.15991,-66.00129,`CARR 181 RAMAL 765 KM 2.4 BO JAGUAL
CONSTANCIA SERVICE STATION (TEXACO),(787) 824-2824,18.006935,-66.600853,AVE EDNITA NAZARIO ESQ AVE LOS AMERICOS
SALINAS SERVICE STATION (TEXACO),(787) 824-2824,17.9768,-66.3014,CALLE D SANTOS AMADEO ESQ DEGETAU # 66
RALPH'S FOOD WAREHOUSE # 1 LAS PIEDRAS,(787) 733-0959,18.1784,-65.8717,CARR 183 CENTRO INDUSTRIAL
RALPHS FOOD WAREHOUSE # 2 JUNCOS,(787) 733-0959,18.2262,-65.9157,CARR 189 URBANIZACION VALENCIA
RALPHS FOOD WAREHOUSE # 3 CAYEY,(787) 733-0959,18.1102,-66.1612,CARR # 15 KM 25.5 AVE INDUSTRIAL
RALPHS FOOD WAREHOUSE # 4 GURABO,(787) 687-0959,18.2522,-65.9677,CARR # 189 KM 7.8 PLAZA GURABO
RALPHS FOOD WAREHOUSE # 5 YABUCOA,(787) 953-0000,18.0452,-65.8661,CARR 901 KM 13.10 PLAZA YABUCOA
RALPHS FOOD WAREHOUSE # 6 CAGUAS,(787) 653-1553,18.2524,-66.035,CARR # 1 BO BAIROA
RALPHS FOOD WAREHOUSE #7 HUMACAO,(787) 656-0002,18.1469,-65.8168,CARR # 3 TRIUMPH PLAZA LOTE # 6
RALPHS FOOD WAREHOUSE # 8 NAGUABO,(787) 656-0002,18.2151,-65.7376,CARR # 31 KM 3.7 EL DUQUE
RALPH'S FOOD WAREHOUSE # 9 RIO GRANDE,(787) 733-0959,18.3751,-65.831,CARR # 3 BO GUZMAN ABAJO
SUPERMERCADOS DEL ESTE # 3 HUMACAO,(787) 852-1760,18.149,-65.8183,SAN JOSE SHOPPING CENTER
CENTRO CAMBIO SAN LORENZO,(787) 736-8986,18.1893,-65.9607,AVE DE DIEGO 8 ESTE
PARADA LA 15 MINI MARKET,(787) 851-6869,18.0726,-67.1425,CARR 312 KM 1.4 SECTOR LA 15
BARNEY SERVICE STATION,(787) 848-5777,18.049326,-66.552277,CARR PR 14 HM 8.8 COTO LAUREL
COLMADO EL NUEVO MILENIO INC.,(787) 867-1285,18.2294,-66.3901,CARR 568 KM 0.1 SALIDA HACIA COROZAL
GUAVATE PAN & DELI,(787) 263-5444,18.1426,-66.0955,CARR 184 KM 31.9 BO GUAVATE
COLMADO SANCHEZ,(787) 854-8135,18.3824,-66.4665,CARR 643 INT 688 KM 2.3 BO. PUNADO
MI CAGUANA KASH & KARRY INC.,(787) 894-7281,18.2808,-66.7521,CARR 111 KM 8.4 BO CAGUANA
SUPERMERCADO LAS MARQUEZ,(787) 858-2900,18.4331,-66.4388,CALLE PALMA # 6 COMUNIDAD MARQUEZ
ERMITA MINI MARKET,(787) 615-2714,18.3165,-66.3591,CARR 159 KM 8.5 RAMAL 5568 SECT ERMITA BO PADILLA
RED PUB,(787) 837-8613,18.0584,-66.5311,BO JACAGUAS PARCELAS VIEJAS CARR PR 580 KM 1.0
THE BEER STOP,(787) 854-9288,18.4321,-66.4812,URB FLAMBOYAN MARGINAL B-12
FABR PETROLUEM CORP,(787) 761-1010,18.4224,-66.0643,AVE ROOSEVELT # 249 ESQ HOSTOS HATO REY
SUPERMERCADO ECONO,(787) 743-4321,18.2553,-66.0372,CARR 1 KM 35.8 BAIROA SHOPPING ENTER
TEXACO VENUS GARDENS,(787) 934-7717,18.3712,-66.0375,AVE ACUARIO ESQ LESBOS URB VENUS GARDENS
CG CORPORATION (GULF),(787) 238-8398,18.4161,-65.9843,CARR 190 KM 1.5 SABANA ABAJO
TO GO STORES # 36,(787) 789-8987,18.433,-66.5534,CARR 2 KM 56.6 BO FLORIDA AFUERA
TO GO STORE,(787) 798-6434,18.3702238236501,-66.0866694706928,CARR 838 KM 4.4 RIO PIEDRAS
RGR INVESTMENT,(787) 530-0317,18.1774,-67.1518,CARR # 2 KM 157.4 BO SABALOS
VILLA HUMACAO SHELL,(787) 528-1780,18.1447,-65.8005,BO RIO ABAJO CARR 3 KM 78.4
AE MANA ISABELA CORP  DBA SUP SELECTOS,(787) 830-7800,18.4695,-67.0231,CARR # 2 KM 112.3 INT  4494 BO ARENALES
PLAZA LOIZA VICTORY CENTER,(787) 726-8150,18.3786,-66.1736,VICTORY SHOPPING CENTER CARR 167 KM 4.5
DISTRIBUIDORA ALIMENTARIA PACHECO,(787) 264-0502,18.082,-67.0401,CALLE JAVILLA # 5 BAJOS
PANETTO BAKERY & CAFE,(787) 200-0244,18.4007,-66.0946,1600 AVE JESUS T PIÑERO URB CAPARRA TERRACE
FARMACIA YARIMAR,(787) 792-3196,18.3911,-66.0949,CALLE 31 SO # 904 URB LAS LOMAS
SANTA ANA CASH & CARRY,(787) 825-3458,18.0896,-66.3491,BO PASTO SANTA ANA JNES SANTA ANA G-1 CARR 5556
SUPER DANNY'S MARKET,(787) 861-0114,18.0078,-65.9002,31 CALLE MUÑOZ RIVERA
COLMADO RIO NUEVO,(787) 883-5049,18.4123,-66.2932,CARR # 2 KM 24.3 BO ESPINOSA
DISTRIBUIDORA MORALES,(787) 803-4687,17.9639,-66.0624,CALLE MORSE # 70
MENDOZA BAKERY,(787) 738-2350,18.1136,-66.1673,54 CALLE JOSE DE DIEGO
TEXACO LOMAS VERDES,(787) 798-2814,18.3837,-66.1437,CARR. 174 KM. 1.0 ESQ. LOMAS VERDES
COL Y BARRA MONTALVO,(787) 835-2397,18.0208,-66.7818,BO MAGAS ABAJO ESQUINA DEL PARQUE
COLMADO GARCED,(787) 714-1555,18.214,-66.1636,BO CEIBA CARR 782 KM 6.4
COLMADO PLACITA YARISBEL,(787) 782-2971,18.3836,-66.1006,1303 CALLE JULIO AYBAR URB SANTIAGO IGLESIAS
RODRIGUEZ TOTAL,(787) 882-1432,18.4634,-67.1258,CARR 459 KM 3.0 BDA ESTEVES BO CORRALES
EL XPRESSO FOOD MARKET,(787) 807-2500,18.4363,-66.3907,URB EL ROSARIO 2 CALLE H V-1
SUPERCOLMADO LOS COMPAI,(787) 210-1583,18.1693,-67.1299,CALLE SECUNDINO MINGUELA ESQ GILBERTO RODRIGUEZ # 46 BO
FARMACIA SANTA OLAYA,(787) 797-4966,18.321,-66.1595,CARR 829 KM 6.7 BARRIO SANTA OLAYA
GASOLINERA TOTAL,(787) 398-0524,18.3766,-65.7998,CARR 3 KM 27.3 BO ZARZAL
CEIBA SUR SERVICE STATION,(787) 734-4702,18.2205,-65.9121,CARR 198 KM 15.5 BO CEIBA SUR
REDELAN COMPUTER,(787) 828-1001,18.2188,-66.5925,7 CALLE FIGUERAS
"PALMAS FAMILY MART, INC.",(787) 850-9100,18.1118,-65.8211,CARR # 3 KM 85.7 ESQ 906
COLON SERVICE STATION,(787) 824-2824,18.1985,-66.2958,CARR 152 KM 2.2 BO QUEBRADILLAS
GODFATHER REST,(787) 721-1556,18.444,-66.0657,AVE PONCE DE LEON 1616 ESQ BOLIVAR PDA 23 SANTURCE
SUPERMERCADO LA COMPETENCIA,(787) 688-8403,18.3374,-66.1587,CALLE PETREA 4 G 3 LOMAS VERDES
FLOR DE ASTURIAS,(787) 762-7031,18.4192,-65.9659,URB VILLA CAROLINA CALLE 601 BLQ 220 # 14
COLMADO Y BARRA MAGIA DE LUNA,(787) 803-2234,18.074,-66.3243,CARR 702 KM 4.0 # 190 BO PALMAREJO
JAUCA GASOLINE,(787) 837-4664,17.9674,-66.3708,CARR # 1 KM 100.0 BO JAUCA
DON REY CIGAR,(787) 241-8605,18.3972,-66.1588,PLAZA DEL MERCADO EN BAYAMON CARR 167
SELECTOS CAMPO RICO,(787) 757-4345,18.415,-65.9921,AVE CAMPO RICO COUNTRY CLUB ESQ EL COMANDANTE
SUPERMERCADO PUEBLO ( DRIVE INN),(787) 834-5345,18.4046,-66.1816,DRIVE INN PLAZA CARR 2 KM 15.9
SUPERMERCADO ECONO MANATI,(787) 621-3220,18.4235,-66.4831,CARR 670 KM 1.1 INT CARR 668 BO COTTO NORTE
BAIROA MINI MARKET INC.,(787) 632-2143,18.2575,-66.0435,BAIROA Q7 PARQUE DE LOS ANGELES
YONSUE GAS STATION II,(787) 280-4200,18.3569,-67.039,CARR 111 KM 13.4 BO HATO ARRIBA
CAF Y COLMADO LA BOHEMIA,(787) 202-4997,18.0747,-66.4926,BO GUAYABAL SECT PLACITA CARR 149 RAMAL 552 KM 0.7
BAR REST VILLA ROSA,(787) 739-1237,18.1406,-66.1676,CARR 171 KM 4.7 BO RINCON
CENTRO AHORROS SANTA MONICA,(787) 778-2216,18.3913,-66.1758,CALLE 13 E 34 URB SANTA MONICA
FARMACIA PLAZA # 17,(787) 620-9611,18.4352,-66.0473,AVE BONRINQUEN # 2263 BO OBRERO
SUPERMERCADOS DEL ESTE # 4 SAN LORENZO,(787) 736-2929,18.1909303778965,-65.9727400376046,CARR 183 RAMAL 9941 BO HATO
COLMADO LOPEZ,(787) 897-0740,18.3168,-66.8788,CARR 453 KM 3.9 BO PILETAS
COOPERATIVA A/C VILLA COOP,(787) 847-5640,18.1213,-66.5026,POBLADO TIERRA SANTA CARR 149 KM 58.0
FARMACIA GS,(787) 824-4444,17.9769,-66.297,26 CALLE MONSERRATE
NATIONAL PETROLEUM CORP,(787) 744-0100,18.2547,-66.0362,CARR # 1 KM 33.3 BO BAIROA
PANADERIA EL PABELLON,(787) 361-6619,18.2271,-67.1378,CARR 108 KM 3.2 BO MIRADERO
SUPERMERCADO MARITZA,(787) 782-6549,18.4152,-66.0795,PUERTO NUEVO 360 AVE ANDALUCIA
TORO MINI MARKET,(787) 899-3224,18.0374,-67.0876,CARR 306 KM 1.2 BO PARIS
FARMACIA REY # 8,(787) 852-1818,18.1526,-65.8328,AVE FONT MARTELO # 124-126
FARMACIA REY # 9,(787) 733-0323,18.1857,-65.874,CALLE JOSE CELSO BARBOSA # 219
GUAYANILLA SERVICES,(787) 835-3560,18.0177,-66.7905,CALLE MUÑOZ RIVERA # 150
BEST PHARMA CORP,(787) 551-8005,18.3926,-67.104,CARR 111 KM 5.2 AVE LA MOCA
CECILIANA SERVICE STATION,(787) 748-4733,18.3618,-66.0484,CUPEY GARDENS 555 AVE CECILIANA
COLMADO CAFETIN AVILES,(787) 363-3941,18.4319,-66.4107,AVE ANGEL SANDIN # 5 PARC AMADEO
BETTER GASOLINE,(787) 898-5982,18.4591,-66.7729,BARRIO CORCOVADO CARR 493 INT 653 KM 3.0
EL GALAN LIQUOR STORE,(787) 344-4417,18.3469,-65.9682,CARR 858 KM 3.2 BO CACAO
COLMADO VILLA ANGELICA,(787) 805-8622,18.1994,-67.1297,26 CALLE CARBONELL BARRIO VILLA ANGELICA
GASOLINERA PLAZA INC.,(787) 744-9696,18.2276,-65.9222,10 CALLE ALGARIN ESQ DR. BARRERAS
JJG SERVICE STATION,(787) 843-5915,18.008423,-66.613388,9154 CALLE MARINA ESQ JOBOS
LA GEMELA BAKERY,(787) 252-0291,18.3539,-67.2195,CARR 414 KM 3.3 BO CRUCES
EL POCITO DULCE,(787) 859-7849,18.2586,-66.3247,CARR 802 KM 1.4 BO MANA
SHELL PONTEZUELA,(787) 530-1180,18.4277,-65.9756,JARDINES DE COUNTRY CLUB AU 15 AVE PONTEZUELA
HATILLO KASH N' KARRY # 3,(787) 898-5840,18.484,-66.8483,AVE MUÑOZ RIVERA # 162
EM BROTHERS INC,(787) 290-8833,18.1588,-66.6493,CARR 143 INT CARR 140 BO LA PICA
PANADERIA LA ESTRELLA,(787) 868-6470,18.3739,-67.1404,CARR 4417 KM 1.2 BO MAMEY
MINI MARKET LYS CAMILA,(787) 268-2458,18.436,-66.0389,AVE EDUARDO CONDE # 399 ESQ TAMARINDO VILLA PALMERAS
COLMADO ROMAN,(787) 896-6613,18.3562,-66.935,CARR 448 KM 3 HM 4 BO GUAJATACA SECT LA 21
PHARMA MAX LA CANDELARIA,(787) 808-1587,18.0498,-67.055,CARR 116 KM 0.5
KARPIRINO FOOD & BEVERAGE INC,(787) 764-0681,18.3946,-66.0386,382 AVE 65 DE INFANTERIA
FARMACIA MORALES,(787) 779-5327,18.392,-66.1644,CALLE COMERIO # 246
GASOLINA TOTAL SAN ANTON,(787) 648-6353,18.3867,-65.9786,CARR 887 KM 2.0 SAN ANTON
RIOLLANO SERVICE STATION 2,(787) 898-1717,18.4739,-66.8663,CARR 2 KM 92.6 BARRIO MEMBRILLO
MAX CONVENIENCE,(787) 436-0004,17.9861,-66.7088,BO ENCARNACION CARR PR-2 KM 216.3
TO GO STORES INC # 34,(787) 780-2657,18.3739,-66.1882,CALLE PERIFERAN ESQ SAN SEBASTIAN REXVILLE
TO GO STORES-LARES 11,(787) 897-5694,18.2943,-66.8764,CARR RAMAL   #111 BO. LA TORRES SEC. AMON
FARMACIA DIVINA PRESENCIA,(787) 782-0489,18.4152,-66.0856,URB PUERTO NUEVO NE CALLE 7 322
GO GAS STATION,(787) 834-8075,18.1534,-67.1416,CARR 343 KM 0.9
EL RINCON BORINQUEÑO,(787) 837-6874,18.0466,-66.4723,CARR PR 14 KM 18.0 BO TIJERAS
SUPERCOLMADO JM AQUINO,(787) 517-9229,18.31622,-67.0056,CARR 109 KN 26.4 INT 497 BO CULEBRINAS
CORP PAGAN SERV STA & MINI MARKET,(787) 854-2838,18.2634,-66.2656,CARR # 2 KM 44.2
TEXACO COUNTRY CLUB / PETRO EX,(787) 398-8880,18.3977,-66.0067,URB COUNTRY CLU 979 CALLE RUISEÑOR
CAFETERIA LOS CHE,(787) 795-1711,18.4373,-66.185,CALLE MARGINAL ESTE # 634 BO SABANA SECA
FERNANDEZ SERVICE STATION,(787) 255-0069,18.0972,-67.1572,CARR 100 KM 6.4
D'TODO STORE,(787) 857-3592,18.2032,-66.3116,CARR 771 KM 4.7 BO BARRANCAS
RITAMAR PLAZA CORP,(787) 255-6930,17.9781,-67.1863,CARR 3301 KM 0.2 COMBATE
PALIQUES,(787) 891-2018,18.4598,-67.1313,CARR 459 KM 2.2 SECTOR CALERO BO CAMASEYES
LA RUMBA,(787) 661-1018,18.4488,-66.391,URB MONTE CARLO CALLE D N 12
RIVERA CASH & CARRY,(787) 871-2731,18.307,-66.4761,BARRIO PESAS CARR 149 KM 17.7
LA ESQUINA MINI MARKET,(787) 315-8078,18.4318,-66.1764,AVE GREGORIO LEDESMA HS 39 LEVITTOWN
COLMADO DEL CARMEN,(787) 739-2267,18.1726,-66.157,LOCAL 103 VILLA DEL CARMEN MALL
POLLERA MINI MARKET MENDEZ,(787) 764-4940,18.3991,-66.046,CALLE WILLIAM JONES 1067 RIO PIEDRAS
ECONO SAN GERMAN,(787) 892-1055,18.0988,-67.0305,CARR # 2 PLAZA OESTE
SUPERCOLMADO EL TAINO,(787) 733-3386,18.1754,-65.863,CARR 921 KM 0.2 BO COLLORES SECTOR SABANA
FARMACIA REY # 3,(787) 790-9009,18.3401,-66.0789,CARR 842 KM 2.6 CAMINO LOS CATALAS BO CAIMITO
NOR-MAX GROCERY,(787) 857-2769,18.2386,-66.2892,CARR 152 KM 8 BO QUEBRADILLAS
COLMADO HOLIDAY INN,(787) 271-2599,17.9991,-66.059,BO PITAHAYA CARR 753 KM 3.3
EL GRAN CAFE / EMPRESAS INES CRESPO INC.,(787) 882-8420,18.4236,-67.1543,102 CALLE PROGRESO
ODEH SUPER GULF,(787) 707-7717,18.3913,-66.0947,URB LAS LOMAS CALLE 31 SO ESQ 38 SO
SUPERMERCADO PUEBLO (PUEBLO INC.),(787) 757-3131,18.457,-66.7207,CARR 10  KM 80.1 FRENTE A PARQUE LUIS OLMO
PANADERIA EL CAFETAL,(787) 544-6025,18.4729,-66.8715,CARR # 2 KM 93.2 MARGINAL MEMBRILLO
FARMACIA DE TU COMUNIDAD,(787) 279-0731,18.3483,-66.2701,CARR 165 KM 5.4 BO QUEBRADA CRUZ
FARMACIA PIÑA,(787) 279-0731,18.3698,-66.2156,CARR 829 KM BO PIÑA
NAPOLI PIZZA RISTORANTE,(787) 878-5555,18.4676,-66.7312,LOBBY HOSP CALLETANO COLL Y TOSTE CARR 129 KM 1
COLMADO ORTIZ,(787) 803-6529,18.0853,-66.4239,BO SANTA CATALINA CARR 150 KM 14.1
PANADERIA Y REPOST AIBONITEÑA,(787) 735-0385,18.131,-66.2756,CARR 14 INT CARR 162 BARRIO ASOMANTE
SUPERMERCADO LA COPA,(787) 735-5577,18.1353,-66.2885,CARR 162 KM 0.7 BO ASOMANTE LAS ABEJAS
FARMACIA ROSALINA,(787) 850-2040,18.1552,-65.8357,AVE FONT MARTELO # 344
SUPERMERCADO RAMOS,(787) 784-7849,18.4458,-66.1754,URB LEVITTOWN J 2717 AVE BOULEVARD
EL PLAYERO,(787) 607-6033,18.4442,-66.1763,CALLE ROSA DE TEJA E A 9 LA ROSALEDA LEVITTOWN
